tmk,island,n_cesspools,bedroom_sum,effluent_sum,nitrogen_sum,phosphorus_sum,area_sqm,rainfall_mm,elevation_m,watertable_m,depth_to_water_m,dist_to_coast_m,dist_to_stream_m,dist_to_mun_well_m,dist_to_dom_well_m,in_sma
235012008,MAU,1,2.0,210.0,0.0691563,0.0151031,1380.90735002,26.672204971313477,151.2559051513672,3.12868332862854,148.12722182273865,5303.514328687693,81.32433156306645,846.717683659835,4994.576348739479,0
235012009,MAU,1,3.0,315.0,0.1037388,0.0226556,780.127438566,26.672204971313477,153.2754669189453,3.12868332862854,150.14678359031677,5270.1833236788725,112.22733212845056,865.4788578564277,4965.502844797276,0
235012010,MAU,1,3.0,315.0,0.1037388,0.0226556,936.640915908,26.672204971313477,154.22119140625,3.12868332862854,151.09250807762146,5284.4687839962235,94.80950762056277,837.4108346791453,4987.248858129238,0
235012011,MAU,1,3.0,315.0,0.1037388,0.0226556,1042.18227823,26.672204971313477,152.7179412841797,3.12868332862854,149.58925795555115,5314.903028301266,65.95089352741753,841.418368624446,5012.97001907608,0
235012012,MAU,1,3.0,315.0,0.1037388,0.0226556,1188.24464021,26.672204971313477,150.70468139648438,3.12868332862854,147.57599806785583,5358.144196184726,23.61091079558404,798.1454455144922,5052.92372685816,0
235012013,MAU,1,3.0,315.0,0.1037388,0.0226556,976.418194017,28.67093849182129,152.74398803710938,3.12868332862854,149.61530470848083,5361.2012406342255,17.42099795208782,803.9233604803179,5065.31838439341,0
235012014,MAU,1,3.0,315.0,0.1037388,0.0226556,697.44685025,26.672204971313477,154.56954956054688,3.12868332862854,151.44086623191833,5336.251780422081,44.10127890047724,813.7288470925428,5044.372799142004,0
235012015,MAU,1,2.0,210.0,0.0691563,0.0151031,1293.72838952,26.672204971313477,155.98495483398438,3.12868332862854,152.85627150535583,5305.859864345663,76.69143498572724,800.0055792693628,5018.7880995703845,0
235012016,MAU,1,3.0,315.0,0.1037388,0.0226556,1301.88815668,28.67093849182129,157.59011840820312,3.12868332862854,154.46143507957458,5316.756626934549,80.84216681090321,772.2087624052109,5037.606392281799,0
235012017,MAU,1,3.0,315.0,0.1037388,0.0226556,707.911485363,28.67093849182129,155.76365661621094,3.12868332862854,152.6349732875824,5347.322588869117,48.47446353478081,787.0182256308269,5063.085382155177,0
235012018,MAU,2,8.0,840.0,0.2766426,0.0604162,1120.14036525,28.67093849182129,154.0828857421875,3.12868332862854,150.95420241355896,5378.605928661626,18.152356329903583,796.4643503785198,5090.724289942436,0
235012020,MAU,1,3.0,315.0,0.1037388,0.0226556,710.734514742,28.67093849182129,157.60043334960938,3.12868332862854,154.47175002098083,5361.340262776366,56.64769840989885,752.9686143712498,5087.105765265044,0
235012022,MAU,2,12.0,1260.0,0.4149552,0.0906224,1461.67427824,28.67093849182129,157.08712768554688,3.392362594604492,153.69476509094238,5392.103022552495,43.10933688910948,738.8144656026034,5122.053258074648,0
235012027,MAU,2,14.0,1470.0,0.4841202,0.1057274,2871.94519888,28.67093849182129,160.51593017578125,3.392362594604492,157.12356758117676,5436.718975191366,54.962323149431505,635.8896889227962,5198.742234308869,0
235012028,MAU,1,3.0,315.0,0.1037388,0.0226556,2486.33473017,31.36025047302246,163.9567108154297,3.392362594604492,160.5643482208252,5446.5052732559125,50.54472335588089,587.7249611322941,5223.64758002748,0
235012031,MAU,1,4.0,420.0,0.1383213,0.0302081,2337.9172047,31.36025047302246,169.36561584472656,3.392362594604492,165.97325325012207,5465.059774945316,49.353678955103064,528.4429931286631,5261.403327370053,0
235012035,MAU,1,2.0,210.0,0.0691563,0.0151031,560.988129485,29.056272506713867,162.4008026123047,3.12868332862854,159.27211928367615,5279.163764887303,153.78269343717938,696.0873479025225,5024.63392229571,0
235012036,MAU,2,10.0,1050.0,0.3457902,0.0755174,1009.10246336,29.056272506713867,161.27340698242188,3.12868332862854,158.14472365379333,5242.450809938577,183.25333871091726,698.6108522081244,4989.202484750251,0
235012037,MAU,1,2.0,210.0,0.0691563,0.0151031,558.878264027,29.056272506713867,163.97593688964844,3.12868332862854,160.8472535610199,5238.013056330225,207.78116068302342,661.9244913104188,4996.437853133611,0
235012038,MAU,1,2.0,210.0,0.0691563,0.0151031,558.716999497,29.056272506713867,163.2119903564453,3.12868332862854,160.08330702781677,5267.393466236469,173.5600897444695,678.3234864549325,5018.927863141973,0
235012041,MAU,1,3.0,315.0,0.1037388,0.0226556,1156.27047876,30.95125961303711,159.99156188964844,3.392362594604492,156.59919929504395,5460.983536910051,32.64671564423535,627.196063727468,5226.483737335348,0
235012044,MAU,1,4.0,420.0,0.1383213,0.0302081,765.545654754,29.056272506713867,162.23814392089844,3.12868332862854,159.1094605922699,5217.29123651819,215.60522561317512,679.917785136885,4971.652033804731,0
235029053,MAU,1,3.0,315.0,0.1037388,0.0226556,436.134320385,21.53358268737793,103.89863586425781,1.8109370470046997,102.08769881725311,4660.679004928372,424.8929999639581,1065.558065707322,4182.367992105466,0
235032029,MAU,2,10.0,1050.0,0.3457902,0.0755174,873.860797449,25.670326232910156,134.81863403320312,2.631019353866577,132.18761467933655,4675.001261509681,676.8864304396609,1065.4359112642385,4392.715620055421,0
235032034,MAU,2,8.0,840.0,0.2766426,0.0604162,1045.08727143,25.670326232910156,135.79298400878906,2.186833620071411,133.60615038871765,4759.753064547924,585.2237497856711,1065.1138863148647,4457.337693738806,0
235032080,MAU,1,5.0,525.0,0.1728951,0.0377587,796.804857622,26.006391525268555,147.64923095703125,3.3490781784057617,144.3001527786255,4664.596700938931,640.4565471129991,885.7175502689372,4459.71864939455,0
235032082,MAU,1,5.0,525.0,0.1728951,0.0377587,842.314005769,26.006391525268555,144.72293090820312,3.3490781784057617,141.37385272979736,4646.068865005896,652.0561679256192,928.6676903662496,4429.322786152623,0
236001024,MAU,1,2.0,210.0,0.0691563,0.0151031,1104.0265564,14.450289726257324,3.1027839183807373,0.6157339811325073,2.48704993724823,32.729821324985515,897.4833156005892,6952.168327277769,1588.439325713875,1
236001028,MAU,2,8.0,840.0,0.2766426,0.0604162,1091.90178954,14.450289726257324,6.6766557693481445,0.6157339811325073,6.060921788215637,77.57192354323098,851.2818991386139,6904.281226466326,1542.9209534568402,1
236001030,MAU,1,3.0,315.0,0.1037388,0.0226556,828.337632704,14.450289726257324,7.242697238922119,0.6157339811325073,6.626963257789612,55.76982751778748,815.3739236315586,6866.309918177989,1507.4333863355812,1
236001032,MAU,1,1.0,105.0,0.0345825,0.0075525,970.278753332,14.450289726257324,1.5318435430526733,0.5935763716697693,0.938267171382904,11.229528151601922,747.3683239800476,6787.560857087703,1439.7401064124983,1
236001035,MAU,1,3.0,315.0,0.1037388,0.0226556,612.709866467,14.935401916503906,1.241286277770996,0.5935763716697693,0.6477099061012268,23.437919542966764,647.308419438092,6671.802979005099,1337.7355742211162,1
236001036,MAU,1,3.0,315.0,0.1037388,0.0226556,876.987218824,14.450289726257324,2.7528319358825684,0.6157339811325073,2.137097954750061,36.72110763737409,930.6793503349993,6974.437390381502,1621.7767650886933,1
236004004,MAU,1,0.0,900.0,0.29639769,0.06473053,25946.6804036,25.537256240844727,133.17604064941406,2.553211212158203,130.62282943725586,4855.428360573675,509.79133564077057,1088.7772407467216,4800.996106645811,0
236004005,MAU,1,0.0,900.0,0.29639769,0.06473053,263863.425961,27.36787223815918,155.72227478027344,2.553211212158203,153.16906356811523,4837.936305078148,253.21962229480226,1126.6006153923383,4764.6497735264165,0
236004007,MAU,1,0.0,900.0,0.29639769,0.06473053,320798.618034,21.33574867248535,101.42208862304688,1.5531580448150635,99.86893057823181,2429.22141528401,165.65977128202343,3647.4960104152406,2314.797599048333,0
236004010,MAU,1,0.0,900.0,0.29639769,0.06473053,671274.265382,34.03464889526367,202.1559600830078,2.5582833290100098,199.5976767539978,4999.48890404083,93.26311489223548,1005.7931350230258,4907.0478950846355,0
236004012,MAU,1,0.0,900.0,0.29639769,0.06473053,611141.181037,24.180431365966797,119.75201416015625,1.8691887855529785,117.88282537460327,3610.8659338291886,44.884099836264234,2386.386829903711,3513.0048046423726,0
236005019,MAU,2,4.0,420.0,0.1383126,0.0302062,13760.6973492,28.67093849182129,154.95138549804688,3.044039726257324,151.90734577178955,5465.438370592034,74.10836293288563,691.065941733774,5152.450308524658,0
236005068,MAU,1,0.0,900.0,0.29639769,0.06473053,10638.7193127,24.591360092163086,134.90435791015625,3.044039726257324,131.86031818389893,5391.206295439826,32.67925807304883,765.1365685315035,4990.755812900286,0
236006002,MAU,1,3.0,315.0,0.1037388,0.0226556,384.306366883,26.29109001159668,140.5435791015625,3.044039726257324,137.49953937530518,5433.712971422951,62.17373620185223,703.842188100338,5060.778403990672,0
236006003,MAU,1,1.0,105.0,0.0345825,0.0075525,4598.58764704,26.29109001159668,141.6220245361328,3.044039726257324,138.5779848098755,5491.047913297871,125.21624143487978,644.1430193540663,5124.558715484257,0
236006021,MAU,1,7.0,735.0,0.0945982,0.00333876,2508.12755568,26.29109001159668,149.88348388671875,3.044039726257324,146.83944416046143,5507.233499844303,125.16730686967776,633.7576048528432,5171.800631504974,0
236006027,MAU,1,3.0,315.0,0.1037388,0.0226556,2835.13008474,26.672204971313477,146.9945831298828,3.044039726257324,143.9505434036255,5377.322154870248,24.762781835457034,759.4490483437506,5039.162672026626,0
236006041,MAU,1,2.0,210.0,0.0691563,0.0151031,1894.16578526,26.672204971313477,149.35446166992188,3.044039726257324,146.31042194366455,5428.849899231464,59.02416866128131,710.3606178174305,5094.290592440297,0
236006042,MAU,1,1.0,105.0,0.0345825,0.0075525,561.85826838,26.672204971313477,149.00161743164062,3.044039726257324,145.9575777053833,5402.319793318028,30.395674311421452,738.2389876342938,5071.971288149816,0
236007002,MAU,1,3.0,315.0,0.1037388,0.0226556,9398.00160964,24.591360092163086,126.9928207397461,2.1821796894073486,124.81064105033875,5317.43229740012,51.30872534369823,895.1061248777389,4875.012002953476,0
236007005,MAU,1,3.0,315.0,0.1037388,0.0226556,843.339413459,22.771133422851562,121.24334716796875,2.1821796894073486,119.0611674785614,5409.140254195282,188.33328673798962,870.4059854938677,4938.870389223458,0
236007007,MAU,1,4.0,420.0,0.1383213,0.0302081,723.717216287,22.771133422851562,122.07981872558594,2.1821796894073486,119.89763903617859,5427.029978487761,191.30072981779793,842.5153501759462,4961.424641453124,0
236007008,MAU,1,3.0,315.0,0.1037388,0.0226556,768.809167776,22.771133422851562,122.95698547363281,2.1821796894073486,120.77480578422546,5406.241672802089,168.49276787113945,854.4282181242792,4943.391526778984,0
236007010,MAU,3,27.0,2835.0,0.9336492000000001,0.20390039999999998,2879.32745609,24.591360092163086,127.47671508789062,3.044039726257324,124.4326753616333,5398.472397178628,113.23803374014116,819.0595905113581,4955.4556822702125,0
236007013,MAU,2,16.0,1680.0,0.5532852,0.1208324,1739.59557128,24.20170021057129,125.97296905517578,3.044039726257324,122.92892932891846,5444.81128387475,159.09735468223897,784.2787738224654,4997.445198624417,0
236007015,MAU,2,8.0,840.0,0.2766426,0.0604162,1220.79909762,24.20170021057129,125.00672149658203,3.044039726257324,121.9626817703247,5474.653815340726,183.2196892707752,755.6268299187169,5027.757409358821,0
236007016,MAU,2,10.0,1050.0,0.3457902,0.0755174,880.471510203,24.20170021057129,122.91490936279297,3.044039726257324,119.87086963653564,5514.220082884211,231.96077443223044,738.1229274967868,5059.250648011413,0
236007018,MAU,2,8.0,840.0,0.2766426,0.0604162,1018.59302155,24.20170021057129,122.06700134277344,2.1821796894073486,119.88482165336609,5475.252289749018,222.8128425435976,794.965146387658,5011.476020199772,0
236007019,MAU,1,4.0,420.0,0.1383213,0.0302081,640.305761984,24.20170021057129,121.55387115478516,2.1821796894073486,119.37169146537781,5455.686555129665,223.9452953000107,828.0898297790504,4985.900684729803,0
236007022,MAU,1,4.0,420.0,0.1383213,0.0302081,946.780588983,22.771133422851562,119.10112762451172,2.1821796894073486,116.91894793510437,5490.651869669315,272.234409953122,821.1153490376773,5012.82385939558,0
236007024,MAU,1,3.0,315.0,0.1037388,0.0226556,566.121769241,24.20170021057129,120.14753723144531,2.1821796894073486,117.96535754203796,5507.391742408635,269.14082331952255,789.8682013050696,5035.307317848494,0
236007026,MAU,2,8.0,840.0,0.2766426,0.0604162,547.250608022,24.20170021057129,120.95760345458984,3.044039726257324,117.91356372833252,5521.293918002006,270.50652016637974,768.237759968481,5052.597942624837,0
236007028,MAU,2,10.0,1050.0,0.3457902,0.0755174,819.66457789,24.20170021057129,121.49332427978516,3.044039726257324,118.44928455352783,5530.508279803542,266.6907046900387,748.759655267703,5065.933668810089,0
236007029,MAU,1,3.0,315.0,0.1037388,0.0226556,815.845354684,24.20170021057129,122.00778198242188,3.044039726257324,118.96374225616455,5543.846854340693,268.6698715258516,726.9140378833208,5083.049407450675,0
236007031,MAU,1,3.0,315.0,0.1037388,0.0226556,424.097506604,24.20170021057129,119.94641876220703,3.044039726257324,116.9023790359497,5564.352620896466,303.62412228270574,731.9302756329888,5095.588337105276,0
236007033,MAU,1,3.0,315.0,0.1037388,0.0226556,695.51507947,24.20170021057129,119.13582611083984,3.044039726257324,116.09178638458252,5543.786777898604,302.9511212598729,766.1754060771929,5069.386594266514,0
236007034,MAU,1,3.0,315.0,0.1037388,0.0226556,695.530291306,24.20170021057129,118.4511947631836,2.1821796894073486,116.26901507377625,5529.249137679348,302.7971071897947,790.4422361152864,5050.932247441886,0
236007035,MAU,1,3.0,315.0,0.1037388,0.0226556,719.110508513,22.771133422851562,118.04332733154297,2.1821796894073486,115.86114764213562,5514.749970447128,301.4645041302864,815.024325871715,5032.479399860777,0
236007037,MAU,1,3.0,315.0,0.1037388,0.0226556,845.021395389,24.20170021057129,116.6555404663086,2.183652400970459,114.47188806533813,5549.700436822269,336.33849497699714,794.820711041608,5065.0143309000605,0
236007038,MAU,1,3.0,315.0,0.1037388,0.0226556,553.830842473,24.20170021057129,117.02633666992188,2.183652400970459,114.84268426895142,5566.234839686548,339.87774969721005,770.9289760632086,5084.6960231591775,0
236008001,MAU,1,0.0,900.0,0.29639769,0.06473053,15337.9199375,15.266973495483398,5.009040355682373,0.7176830172538757,4.291357338428497,128.3974243126093,267.47258659606393,6248.034192163469,885.4619285419898,1
237010035,MAU,1,0.0,900.0,0.29639769,0.06473053,925.454895168,16.14914321899414,1.0,0.49948328733444214,0.5005167126655579,34.02957485526933,1827.0715909391565,3969.3678224727996,1481.8301289823535,1
237011005,MAU,1,0.0,900.0,0.29639769,0.06473053,5860.03779952,16.246116638183594,1.0,1.020997405052185,0.999,561.6285702134178,1505.67876859433,4058.88540605724,1254.3358763492588,1
237011008,MAU,1,0.0,900.0,0.29639769,0.06473053,6468.36442467,16.17757797241211,1.0,0.9848673343658447,0.015132665634155273,429.0800903741719,1562.0883486312189,4041.0285838276827,1305.4230009837606,1
237011012,MAU,1,0.0,900.0,0.29639769,0.06473053,13618.884031,16.17757797241211,1.0,0.9848673343658447,0.015132665634155273,329.1946220953119,1524.971078884481,4107.227578118254,1397.761798140431,1
237011013,MAU,1,0.0,900.0,0.29639769,0.06473053,34765.1233748,16.098941802978516,1.0,0.7610584497451782,0.23894155025482178,121.61635216809567,1345.7126240988855,4347.752354965746,1651.1217384331387,1
237011019,MAU,1,0.0,900.0,0.29639769,0.06473053,7054.69570717,16.17757797241211,1.0,0.9848673343658447,0.015132665634155273,289.4389445305101,1460.771417128476,4175.899919187766,1458.8218911265017,1
237011021,MAU,1,0.0,900.0,0.29639769,0.06473053,4285.12450884,16.17757797241211,1.0,0.9848673343658447,0.015132665634155273,475.4640612802656,1574.5555403099609,4010.8419359888244,1252.127641153073,1
237011022,MAU,1,0.0,900.0,0.29639769,0.06473053,11337.6241629,16.168624877929688,1.0,1.020997405052185,0.999,330.0888093927906,1357.4155827635284,4250.172786623978,1489.1041855143105,1
237011023,MAU,1,0.0,900.0,0.29639769,0.06473053,2076.01220907,16.14914321899414,1.0,0.49948328733444214,0.5005167126655579,119.07791911765852,1609.8253206362044,4147.8675554891615,1555.6477154320949,1
237012001,MAU,1,0.0,900.0,0.29639769,0.06473053,3469.03859703,16.441587448120117,1.0,1.3131202459335327,0.999,921.5643433007277,2238.63999658261,3332.0283902687606,431.36055731247785,0
238001001,MAU,2,3.0,1215.0,0.40013649,0.08738612999999999,14738034.7869,18.854129791259766,74.17654418945312,2.245913505554199,71.93063068389893,4920.664976556388,1042.487571823596,6982.159484405457,4718.8378499118635,0
238001168,MAU,1,0.0,600.0,0.1976031,0.0431547,1255.51017686,17.529891967773438,12.664595603942871,0.9116852879524231,11.752910315990448,1009.4541258505992,1189.7461587061587,6721.637544368852,2237.7443496006254,1
238001173,MAU,1,0.0,600.0,0.1976031,0.0431547,2802.04599779,16.96595001220703,13.0,1.147148847579956,11.852851152420044,884.8537634177904,369.82476819100924,5822.732769302027,2973.93837404783,1
238001195,MAU,1,0.0,600.0,0.1976031,0.0431547,1559.04697839,17.71805191040039,13.00110912322998,0.9924254417419434,12.008683681488037,976.6287106297775,1423.3509900880217,6957.714204287885,2009.5064832521575,0
238001209,MAU,1,0.0,600.0,0.1976031,0.0431547,1582.68111318,16.795785903930664,13.0,1.147148847579956,11.852851152420044,837.4454037568875,370.2406058146781,5816.590944020872,2953.1839718303668,1
238001211,MAU,1,0.0,600.0,0.1976031,0.0431547,1135.19733793,17.71805191040039,12.977935791015625,0.9924254417419434,11.985510349273682,960.4090344204042,1469.672977701545,7002.246610103711,1970.506250036218,0
238001212,MAU,1,0.0,600.0,0.1976031,0.0431547,1089.54944828,17.69253158569336,12.000001907348633,0.9924254417419434,11.00757646560669,953.333136506615,1516.451673808011,7048.340176015202,1928.3878409267668,0
238001221,MAU,2,8.0,840.0,0.2766426,0.0604162,1274.47757319,20.55517578125,9.0038480758667,0.5101979374885559,8.493650138378143,262.9181341995303,1050.8143684535642,7347.867612547834,117.818399403566,1
238001224,MAU,1,0.0,600.0,0.1976031,0.0431547,2133.29783731,16.795785903930664,11.359419822692871,1.147148847579956,10.212270975112915,940.4734131878661,270.0154387513199,5724.9343079008395,2886.817623666766,1
238001226,MAU,1,0.0,600.0,0.1976031,0.0431547,5345.17109552,16.795785903930664,12.0,1.147148847579956,10.852851152420044,878.1993742635848,268.3188586352844,5713.8369722026655,2854.436752572105,1
238001236,MAU,1,0.0,600.0,0.1976031,0.0431547,2357.94579422,16.92385482788086,13.0,1.21644926071167,11.78355073928833,801.7065481718975,575.5217502632995,6027.649793063787,3038.953893670181,1
238001240,MAU,1,0.0,600.0,0.1976031,0.0431547,2222.46712424,16.96595001220703,13.0,1.21644926071167,11.78355073928833,854.4693754733416,453.8400599261419,5906.807190000647,3053.19465086536,1
238001241,MAU,1,0.0,600.0,0.1976031,0.0431547,3973.79409724,16.96595001220703,13.0,1.147148847579956,11.852851152420044,792.2123235017544,475.42011719520315,5921.043240988324,3050.2571326294224,1
238001243,MAU,1,0.0,600.0,0.1976031,0.0431547,2976.61351233,16.92385482788086,12.433614730834961,0.8830337524414062,11.550580978393555,738.3553731003046,697.9124557590853,6149.070460356697,2933.0154224838907,1
238001246,MAU,1,0.0,600.0,0.1976031,0.0431547,789.427922608,16.92385482788086,12.0,0.8830337524414062,11.116966247558594,681.5230395738364,777.2153872789027,6225.101374720493,2876.7459602755807,1
238001271,MAU,1,0.0,600.0,0.1976031,0.0431547,761.993566709,16.92385482788086,13.0,1.21644926071167,11.78355073928833,767.0715116121922,566.7000491776668,6013.317614575849,3069.3440801694032,1
238002010,MAU,1,2.0,210.0,0.0691563,0.0151031,6049.88912007,18.87065315246582,1.0,0.5795298218727112,0.4204701781272888,49.91883587508397,2426.502210320465,8482.617446099952,678.9842777927062,1
238002021,MAU,1,3.0,315.0,0.1037388,0.0226556,8382.99594386,17.626981735229492,1.0,0.3009399473667145,0.6990600526332855,83.40216405666098,2457.0751260496104,7899.845011739757,1674.3862719158842,1
238002024,MAU,1,1.0,105.0,0.0345825,0.0075525,5034.43669676,17.406963348388672,1.0,0.3693602681159973,0.6306397318840027,60.477647598160765,2147.077058099785,7606.356244035095,1955.904124795094,1
238002065,MAU,1,3.0,315.0,0.1037388,0.0226556,5625.6294643,17.406963348388672,1.0,0.3693602681159973,0.6306397318840027,65.48481961657028,2198.5746981996667,7655.627476256729,1911.765290137052,1
238002068,MAU,2,10.0,1050.0,0.3457902,0.0755174,3240.60931741,18.87065315246582,1.0,0.5795298218727112,0.4204701781272888,63.98133356929894,2237.6072158178886,8437.798844703782,512.4865453069967,1
238002071,MAU,1,5.0,525.0,0.1728951,0.0377587,2893.84737744,17.626981735229492,1.0,0.3693602681159973,0.6306397318840027,61.915055647037,2291.4995979378787,7746.649248958766,1843.406623182319,1
238002073,MAU,3,9.0,945.0,0.3112164,0.06796680000000001,2321.02428146,17.626981735229492,1.0,0.43558311462402344,0.5644168853759766,120.93068861392952,2391.7956421072913,7834.277603258759,1694.9097347317918,1
238002074,MAU,1,3.0,315.0,0.1037388,0.0226556,3028.97792793,17.626981735229492,1.0,0.3009399473667145,0.6990600526332855,49.84187197556863,2375.961063695282,7826.213173564557,1766.4062731853107,1
238002078,MAU,1,3.0,315.0,0.1037388,0.0226556,3155.16290189,17.626981735229492,1.0,0.3009399473667145,0.6990600526332855,57.439886787605985,2416.7542705644437,7864.190154354214,1725.0781050091928,1
238002094,MAU,2,12.0,1260.0,0.4149552,0.0906224,2610.15759716,17.626981735229492,1.0,0.3693602681159973,0.6306397318840027,53.00592057498984,2249.1430778909876,7706.6769618977105,1881.6229097048392,1
238005021,MAU,1,2.0,210.0,0.0691563,0.0151031,76559.8337937,10.738497734069824,2.8592729568481445,0.929702877998352,1.9295700788497925,369.9395661768012,163.3057757075955,6016.404281136853,1016.6409682229986,1
238006009,MAU,1,0.0,900.0,0.29639769,0.06473053,6438.16569369,16.4088077545166,31.0,1.706826090812683,29.293173909187317,3653.202357391966,2062.3772393299796,2990.707530950883,2219.385249476872,0
238006020,MAU,1,0.0,900.0,0.29639769,0.06473053,8386.83309765,16.384048461914062,21.004959106445312,1.608243703842163,19.39671540260315,3009.1542553994877,2522.47087793815,2612.623857889818,1364.0302248248647,0
238007158,MAU,1,0.0,600.0,0.1976031,0.0431547,17208.4646403,19.042293548583984,15.00882339477539,1.2489510774612427,13.759872317314148,851.3447529047098,1274.188584537991,2302.98155125406,1879.3864513344897,1
238011029,MAU,2,8.0,840.0,0.2766426,0.0604162,1010.6723763,16.50251007080078,7.390598297119141,1.4315681457519531,5.9590301513671875,1281.4556789550772,2511.914350288257,3154.9792920746636,321.93358434116493,0
238014001,MAU,1,0.0,900.0,0.29639769,0.06473053,3839.60140632,13.366790771484375,1.0,0.668046236038208,0.331953763961792,81.64250106484961,340.7741539147837,5877.828509692322,193.9361040730239,1
238014011,MAU,1,0.0,900.0,0.29639769,0.06473053,8637.0950274,13.65088176727295,1.0,0.5366294384002686,0.46337056159973145,60.97744212082361,74.16016824261152,5967.979187110265,136.40195867621503,1
238014022,MAU,1,0.0,900.0,0.29639769,0.06473053,5003.72329949,13.949935913085938,1.0,0.5366294384002686,0.46337056159973145,79.24818898052526,42.18982161444916,6224.583545861352,558.7255921872511,1
238031007,MAU,2,16.0,1680.0,0.5532852,0.1208324,947.263800071,17.870864868164062,16.432769775390625,1.366614580154419,15.066155195236206,1009.4899300302324,2084.3917756257224,1925.0544626844965,1172.6348450431383,0
238037052,MAU,1,3.0,315.0,0.1037388,0.0226556,930.286140638,20.67671775817871,50.09256362915039,1.1829534769058228,48.90961015224457,784.2045005584446,644.9149796441134,2307.5153187676865,2540.2061372163757,0
238039013,MAU,2,6.0,630.0,0.2074776,0.0453112,781.630919574,20.36056900024414,36.98992919921875,1.3834669589996338,35.606462240219116,1732.8545388576536,1704.8022703992203,1255.8107147825253,1960.9098792626985,0
238039017,MAU,2,8.0,840.0,0.2766426,0.0604162,796.093278862,20.36056900024414,30.944551467895508,1.3834669589996338,29.561084508895874,1648.8175673113292,1772.9030392369086,1334.0796489308914,1901.625900013513,0
238039024,MAU,1,5.0,525.0,0.1728951,0.0377587,1090.12955994,19.576416015625,25.15244483947754,1.3834669589996338,23.768977880477905,1513.124443556519,1769.3053820994305,1453.3060439373355,1787.918859555303,0
238039025,MAU,1,5.0,525.0,0.1728951,0.0377587,1029.63130767,19.576416015625,24.89574432373047,1.3834669589996338,23.512277364730835,1497.9532512014023,1777.0878723746375,1464.6739894340392,1768.8764561769242,0
238039029,MAU,1,5.0,525.0,0.1728951,0.0377587,1431.39495048,19.64690399169922,22.66558074951172,1.3834669589996338,21.282113790512085,1480.9205268269177,1697.5230607410049,1504.1938301991675,1818.2592294514893,0
238039030,MAU,1,5.0,525.0,0.1728951,0.0377587,1153.88076532,19.576416015625,22.002214431762695,1.3834669589996338,20.61874747276306,1504.1066158610147,1697.463787780569,1484.2696666327167,1837.3990809657016,0
238039034,MAU,2,18.0,1890.0,0.6224328,0.1359336,758.785361693,20.36056900024414,24.030851364135742,1.3834669589996338,22.64738440513611,1595.152907728674,1713.922150225445,1402.07647887029,1902.9539033884614,0
238039035,MAU,2,10.0,1050.0,0.3457902,0.0755174,758.790154881,20.36056900024414,26.0603084564209,1.3834669589996338,24.676841497421265,1615.849380732012,1719.191822734295,1383.2181066005992,1917.4657246434494,0
238039038,MAU,2,10.0,1050.0,0.3457902,0.0755174,786.400018368,20.36056900024414,30.203126907348633,1.3834669589996338,28.819659948349,1678.0316700311796,1716.9167201995224,1327.1547349632183,1962.2338821521348,0
238044048,MAU,2,16.0,1680.0,0.5532852,0.1208324,1649.49979815,18.627178192138672,48.189544677734375,1.5610023736953735,46.628542304039,2146.462917846732,1595.9017936830514,846.672018314774,1850.1715697301258,0
238053041,MAU,2,10.0,1050.0,0.3457902,0.0755174,697.819028647,17.804420471191406,21.94003677368164,1.4526866674423218,20.48735010623932,1645.0141449463567,2187.8279807076406,1431.8635339620132,1257.4357529842923,0
238065001,MAU,1,0.0,900.0,0.29639769,0.06473053,8456.50602955,16.4722900390625,4.018099308013916,1.3382419347763062,2.67985737323761,1367.5769150387082,1366.4388697396953,4082.238523893822,1129.2818049799453,0
238079012,MAU,1,0.0,900.0,0.29639769,0.06473053,29547.7771598,16.4722900390625,2.9861667156219482,1.3382419347763062,1.647924780845642,1196.1820718070244,1203.0028051990491,4261.761749344972,1280.7987582772391,1
238094025,MAU,1,0.0,900.0,0.29639769,0.06473053,1157.43564305,17.40919303894043,69.00525665283203,1.8002430200576782,67.20501363277435,4742.713912054695,567.9127705102835,171.59310668165162,3970.102207516115,0
238095011,MAU,2,12.0,1260.0,0.4149552,0.0906224,3611.99555019,19.150732040405273,4.097890853881836,0.5795298218727112,3.5183610320091248,285.190401563792,2200.2189344937387,8243.760073090238,358.148251460484,1
238095012,MAU,2,6.0,630.0,0.2074776,0.0453112,3385.04282105,19.150732040405273,3.9998810291290283,0.5795298218727112,3.420351207256317,303.43941511783424,2238.9002442745223,8277.01484344583,396.8453079756507,1
238104019,MAU,1,1.0,105.0,0.0345825,0.0075525,13429.3532835,12.312254905700684,36.989437103271484,1.909684419631958,35.079752683639526,3493.9817688083263,649.6201768959621,4915.222461991377,4094.960820549713,0
239002030,MAU,2,6.0,630.0,0.2074776,0.0453112,54241.8819633,11.15300178527832,4.226722717285156,0.7336676120758057,3.4930551052093506,682.0393044763098,763.5157823611394,3973.948778935855,666.8152857620641,1
239002108,MAU,1,0.0,900.0,0.29639769,0.06473053,5264.0356169,11.331144332885742,4.107272148132324,0.6716752648353577,3.4355968832969666,847.3085741369714,1050.8779146483353,3644.6381242109596,503.8127439134464,1
239002209,MAU,1,4.0,420.0,0.1383213,0.0302081,601.162508232,11.276768684387207,1.0,0.6716752648353577,0.32832473516464233,458.62879706840255,1161.8264209444285,4040.3120413260845,701.8374252735066,1
